일련번호	시군구	읍면동리	지번구분	본번지	부번지	시도명	시군구명	소재지	지목	면적	용도지역1	이용상황	주위환경	지세명	형상명	도로교통	공시지가	지리적위치1	지리적위치2
1005	11680	10800	1	268	3	서울특별시	강남구	 논현동 268-3	대	341.5	제3종일반주거지역	상업용	노선 상가지대	평지	가로장방형	광대세각	9620000	주택공사서울지역	본부 남동측인근
1011	11680	10800	1	277	24	서울특별시	강남구	 논현동 277-24	주유소용지	874.4	일반상업지역	상업용	노선 상가지대	평지	정방형	광대한면	11200000	경복아파트	동측인근
1016	11680	11100	1	20	8	서울특별시	강남구	 세곡동 20-8	주유소용지	1557	자연녹지지역	상업용	미성숙 상가지대	평지	부정형	광대소각	3070000	삼일자동차학원	서측인근
1021	11680	11100	1	99	8	서울특별시	강남구	 세곡동 99-8	대	337	제1종전용주거지역	상업용	주택 및 상가혼용지대	평지	부정형	소로각지	4370000	세곡동사거리	북동측인근
1024	11680	11100	1	124	2	서울특별시	강남구	 세곡동 124-2	대	1937	제1종전용주거지역	상업용	주택 및 상가혼용지대	평지	부정형	소로각지	4440000	대왕초등교	동측인근
1049	11680	11200	1	210	0	서울특별시	강남구	 자곡동 210	주유소용지	810	개발제한구역	상업용	미성숙 상가지대	평지	사다리형	광대소각	3730000	쟁골마을입구	자곡주유소내
1091	11680	11400	1	50	0	서울특별시	강남구	 일원동 50	대	148581	자연녹지지역	상업용	아파트단지주변 상가지대	평지	부정형	광대소각	2520000	삼성의료원내	
1097	11680	11400	1	619	2	서울특별시	강남구	 일원동 619-2	대	377.2	제2종일반주거지역	상업용	노선 상가지대	평지	정방형	광대세각	5830000	중동고교	북동측인근대로변
1100	11680	11400	1	624	8	서울특별시	강남구	 일원동 624-8	주유소용지	360.8	제2종일반주거지역	상업용	노선 상가지대	평지	정방형	광대소각	5490000	탄천하수처리사업	소 남측인근대로변
1106	11680	11400	1	641	12	서울특별시	강남구	 일원동 641-12	대	199.9	제2종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로한면	6020000	대청초등교	북서측인근중로변
1108	11680	11400	1	643	2	서울특별시	강남구	 일원동 643-2	대	378.5	제2종일반주거지역	상업용	노선 상가지대	평지	가로장방형	중로한면	6450000	대청초등교	남서측인근
1110	11680	11400	1	644	3	서울특별시	강남구	 일원동 644-3	대	377.3	제2종일반주거지역	상업용	노선 상가지대	평지	가로장방형	중로한면	7180000	대청초등교	남측인근
1117	11680	11400	1	663	1	서울특별시	강남구	 일원동 663-1	대	198	제2종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로한면	5910000	삼성사원아파트	남서측인근
1120	11680	11400	1	666	10	서울특별시	강남구	 일원동 666-10	대	361.5	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로한면	5150000	삼성사원아파트	남동측인근
1125	11680	11400	1	683	4	서울특별시	강남구	 일원동 683-4	대	228.6	제2종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로한면	6450000	영희초등교	남측도로인접
1126	11680	11400	1	684	6	서울특별시	강남구	 일원동 684-6	대	344.5	제2종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대소각	9310000	삼성의료원	북서측 인근
1128	11680	11400	1	687	4	서울특별시	강남구	 일원동 687-4	대	349.1	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로한면	5370000	삼성의료원	북측인근
1143	11680	11500	1	714	6	서울특별시	강남구	 수서동 714-6	대	350.7	일반상업지역	상업용	후면 상가지대	평지	가로장방형	소로한면	6590000	수서역	북동측인근
1148	11680	11800	1	177	2	서울특별시	강남구	 도곡동 177-2	대	1827	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대소각	11000000	매봉역	북측인근
1149	11680	11800	1	180	2	서울특별시	강남구	 도곡동 180-2	대	798	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	사다리형	소로한면	6670000	매봉역	북서측인근
1152	11680	11800	1	410	8	서울특별시	강남구	 도곡동 410-8	대	330.7	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	8530000	매봉역	남서측인근
1153	11680	11800	1	411	11	서울특별시	강남구	 도곡동 411-11	대	374	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대소각	9580000	매봉역	서측인근
1155	11680	11800	1	415	6	서울특별시	강남구	 도곡동 415-6	대	232	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	정방형	세각(가)	5380000	매봉역	남서측인근
1156	11680	11800	1	416	0	서울특별시	강남구	 도곡동 416	대	212.1	제2종일반주거지역	상업용	후면 상가지대	평지	세로장방형	소로각지	6230000	매봉역	남서측인근
1157	11680	11800	1	417	2	서울특별시	강남구	 도곡동 417-2	대	235.8	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	세로(가)	5480000	매봉역	남서측인근
1158	11680	11800	1	419	4	서울특별시	강남구	 도곡동 419-4	대	299.9	제2종일반주거지역	상업용	노선 상가지대	평지	세로장방형	중로각지	8270000	매봉역	남서측인근
1160	11680	11800	1	423	10	서울특별시	강남구	 도곡동 423-10	대	204.5	제3종일반주거지역	상업용	후면 상가지대	평지	정방형	세로(가)	5270000	도곡2동사무소	북서측인근
1161	11680	11800	1	424	0	서울특별시	강남구	 도곡동 424	대	335.2	제3종일반주거지역	상업용	노선 상가지대	평지	정방형	광대소각	7280000	영동2교	북측인근
1162	11680	11800	1	450	5	서울특별시	강남구	 도곡동 450-5	대	228	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로각지	4790000	영동2교	북측인근
1163	11680	11800	1	452	0	서울특별시	강남구	 도곡동 452	대	302.3	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	사다리형	소로각지	5050000	강남수도사업소	북서측인근
1167	11680	11800	1	457	5	서울특별시	강남구	 도곡동 457-5	대	225.7	제2종일반주거지역	상업용	일반 상가지대	평지	세로장방형	소로한면	4740000	강남수도사업소	북서측인근
1168	11680	11800	1	458	4	서울특별시	강남구	 도곡동 458-4	대	199.8	제2종일반주거지역	상업용	일반 상가지대	평지	정방형	세로(가)	5160000	매봉역	남서측인근
1170	11680	11800	1	514	4	서울특별시	강남구	 도곡동 514-4	대	313.6	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	가로장방형	세각(가)	5810000	매봉역	남서측인근
1171	11680	11800	1	515	4	서울특별시	강남구	 도곡동 515-4	대	954	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대소각	8860000	매봉역	남서측인근
1172	11680	11800	1	517	8	서울특별시	강남구	 도곡동 517-8	대	331.5	제3종일반주거지역	상업용	일반 상가지대	평지	세로장방형	소로한면	6010000	매봉역	남서측인근
1175	11680	11800	1	544	2	서울특별시	강남구	 도곡동 544-2	대	404.4	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대한면	9380000	역삼럭키아파트	북측인근
1176	11680	11800	1	546	0	서울특별시	강남구	 도곡동 546	대	645.1	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대소각	9880000	역삼럭키아파트	북서측인근
1177	11680	11800	1	546	8	서울특별시	강남구	 도곡동 546-8	대	359.1	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로각지	5590000	우성아파트단지	북동측인근
1180	11680	11800	1	876	14	서울특별시	강남구	 도곡동 876-14	대	198	제3종일반주거지역	상업용	주택 및 상가혼용지대	평지	사다리형	중로한면	5050000	역삼럭키아파트	남측인근
1181	11680	11800	1	902	54	서울특별시	강남구	 도곡동 902-54	대	116	제3종일반주거지역	상업용	후면 상가지대	평지	정방형	중로각지	6870000	대림아파트단지 	동측인근
1183	11680	11800	1	916	2	서울특별시	강남구	 도곡동 916-2	대	436	제3종일반주거지역	상업용	노선 상가지대	평지	사다리형	광대세각	13800000	언주초교	남측인근
1184	11680	11800	1	918	1	서울특별시	강남구	 도곡동 918-1	대	130	제3종일반주거지역	상업용	노선 상가지대	평지	부정형	중로각지	8790000	언주초등교	남측인근
1185	11680	11800	1	942	5	서울특별시	강남구	 도곡동 942-5	대	456.4	제3종일반주거지역	상업용	노선 상가지대	평지	세로장방형	광대세각	10200000	뱅뱅사거리	동측인근
1186	11680	11800	1	943	5	서울특별시	강남구	 도곡동 943-5	대	216.4	제3종일반주거지역	상업용	후면 상가지대	평지	세로장방형	소로한면	8060000	뱅뱅사거리	남동측인근
1188	11680	11800	1	947	0	서울특별시	강남구	 도곡동 947	대	318	제2종일반주거지역	상업용	후면 상가지대	평지	사다리형	세각(가)	5160000	은광여중고	북서측인근
1191	11680	11800	1	949	0	서울특별시	강남구	 도곡동 949	대	599.2	일반상업지역	상업용	노선 상가지대	평지	세로장방형	광대세각	15800000	은광여중고	북서측인근
1192	11680	11800	1	950	7	서울특별시	강남구	 도곡동 950-7	대	227.8	제2종일반주거지역	상업용	주택 및 상가혼용지대	평지	세로장방형	소로한면	6500000	은광여중고	서측인근
1197	11680	11800	1	957	4	서울특별시	강남구	 도곡동 957-4	대	269.4	일반상업지역	상업용	후면 상가지대	평지	정방형	세로(가)	10300000	양재역	북동측근거리
1198	11680	11800	1	957	13	서울특별시	강남구	 도곡동 957-13	대	344.6	일반상업지역	상업용	역주변 상가지대	평지	세로장방형	광대한면	20600000	양재역	동측인근
3	11680	10100	1	604	5	서울특별시	강남구	 역삼동 604-5	대	313.8	제3종일반주거지역	업무용	후면 상가지대	평지	가로장방형	소로각지	6730000	삼정호텔	서측인근
7	11680	10100	1	607	10	서울특별시	강남구	 역삼동 607-10	대	557.2	제3종일반주거지역	업무용	노선 상가지대	평지	세로장방형	광대소각	11400000	차병원	남서측인근
33	11680	10100	1	644	11	서울특별시	강남구	 역삼동 644-11	대	315.6	제3종일반주거지역	업무용	후면 상가지대	평지	세로장방형	중로한면	11200000	역삼역	북측인접
36	11680	10100	1	647	14	서울특별시	강남구	 역삼동 647-14	대	622.9	일반상업지역	업무용	일반 업무지대	평지	가로장방형	광대소각	32000000	역삼역	서측인근
37	11680	10100	1	648	15	서울특별시	강남구	 역삼동 648-15	대	717.4	일반상업지역	업무용	후면 상가지대	평지	정방형	소로각지	12500000	국기원	남동측인근
39	11680	10100	1	649	14	서울특별시	강남구	 역삼동 649-14	대	965	일반상업지역	업무용	일반 업무지대	평지	세로장방형	광대소각	31800000	강남역	동측인근
41	11680	10100	1	651	3	서울특별시	강남구	 역삼동 651-3	대	1022.5	일반상업지역	업무용	노선 상가지대	평지	세로장방형	광대한면	12000000	차병원	북동측인근
42	11680	10100	1	651	19	서울특별시	강남구	 역삼동 651-19	대	191.4	제3종일반주거지역	업무용	주택 및 상가혼용지대	평지	정방형	소로각지	7550000	차병원	동측월편
50	11680	10100	1	659	4	서울특별시	강남구	 역삼동 659-4	대	530.3	제3종일반주거지역	업무용	노선 상가지대	평지	세로장방형	광대세각	11100000	충현교회	북서측인근
